;Keq/Kpm_teo;Keq/Kpm_est;Error (%)
274;1.0514599999999998;1.0277088;2.2588810944206483
275;1.07509;1.0708327;0.39599202489098506
276;1.0796499999999998;1.0722059;0.6894918588491381
277;1.07463;1.0617976;1.1941208726755421
278;1.0822699999999998;1.0690966;1.2172040944882343
279;1.08013;1.0827029;0.2382005070990591
280;1.0865299999999998;1.0679255;1.7122902095629777
281;1.08143;1.0711497;0.9506203045490467
282;1.0331099999999998;1.0151873;1.734833319901097
283;1.05217;1.036501;1.4892032660670504
284;1.1332799999999998;1.1008883;2.858229893909631
285;1.07982;1.049903;2.7705510951937
286;1.0917599999999998;1.0528072;3.567889291060702
287;1.06931;1.0635862;0.5352764823683743
288;1.08983;1.0647264;2.303446162094059
289;1.10838;1.0883477;1.8073518634279062
290;1.09852;1.0710989;2.496183621311714
291;1.08262;1.0763752;0.5768186392294881
292;1.0489799999999998;1.0393873;0.9144745072331145
293;1.05063;1.0345433;1.531150278106476
294;1.10816;1.0994371;0.7871500887417803
295;1.1516099999999998;1.1085316;3.740711327929732
296;1.0341699999999998;1.0247731;0.9086396936550916
297;1.05095;1.0289567;2.0927111958112166
298;1.08541;1.0796478;0.5308796247757351
299;1.08611;1.0719761;1.301335441559212
300;1.05831;1.0438156;1.3695785929483169
301;1.02787;1.0088098;1.8543390782509679
302;1.0972099999999998;1.0690901;2.5628523304612165
303;1.06704;1.0587305;0.7787446529544574
304;1.06818;1.062118;0.5675023463948595
305;1.10265;1.0922494;0.9432373406670425
306;1.07968;1.0632646;1.520394155381341
307;1.0860299999999998;1.0654227;1.8974932412625183
308;1.0514;1.0405011;1.0366066476793858
309;1.07184;1.0529754;1.760018642383959
310;1.0468;1.0279902;1.7968836475703158
311;1.10054;1.0991912;0.12255903354209881
312;1.14787;1.0993834;4.224053752862975
313;1.12272;1.0920707;2.7299149620476877
314;1.04406;1.0134966;2.927356919682742
315;1.05039;1.0165422;3.222403462161314
316;1.05259;1.0330747;1.8540232573790467
317;1.0642299999999998;1.0476336;1.5594704228689868
318;1.06841;1.0703044;0.17730962536015807
319;1.04177;1.025662;1.546219862060004
320;1.04336;1.030308;1.2509576566123235
321;1.09733;1.0774827;1.808690152652304
322;1.07825;1.0632906;1.3873780655413077
323;1.12024;1.0847154;3.1711627540950613
324;1.0870799999999998;1.0709008;1.488317525487243
325;1.08307;1.0583119;2.2859151080260762
326;1.11422;1.0892732;2.2389461380867357
327;1.1057199999999998;1.0852656;1.849868280930798
328;1.1193499999999998;1.0859116;2.9873023107904024
329;1.0334899999999998;1.013456;1.9384815550587104
330;1.04429;1.019249;2.3979007361610463
331;1.1481199999999998;1.106399;3.633848439566031
332;1.02931;1.0213699;0.7713969472723181
333;1.0437999999999998;1.0352305;0.8209889454502495
334;1.06807;1.0510752;1.5911672354778101
335;1.09838;1.0926079;0.5255143213811202
