;Keq/Kpm_teo;Keq/Kpm_est;Error (%)
0;1.12259;1.0785705;3.9212459477590844
1;1.1315499999999998;1.0893303;3.7311373258004554
2;1.04045;1.0362728;0.4014835690391157
3;1.0480599999999998;1.0655699;1.6706941992359172
4;1.10406;1.0676535;3.297507671995201
5;1.07555;1.1072377;2.946185360759057
6;1.04198;1.0174087;2.3581327281187323
7;1.0342200000000001;1.0082082;2.5151171286555174
8;1.1320700000000001;1.1020643;2.650520559707517
9;1.0900100000000001;1.1025867;1.1538193425583403
10;1.04259;1.0113574;2.9956716788601776
11;1.0389799999999998;1.0196818;1.8574167613714565
12;1.04291;1.0109092;3.06841436800293
13;1.08475;1.0842422;0.04681035323362647
14;1.1023999999999998;1.0721115;2.7475065866644584
15;1.0731;1.06642;0.622499387913671
16;1.02999;0.99712396;3.1909089719028447
17;1.08418;1.0788604;0.4906563386855644
18;1.0467;1.0527468;0.5776987452100236
19;1.0522200000000002;1.0481154;0.39009212353160705
20;1.15507;1.1389664;1.3941630243638965
21;1.0482200000000002;1.0235902;2.3496778252738544
22;1.10276;1.1026804;0.007214197340557866
23;1.0750899999999999;1.0877446;1.1770729539201756
24;1.08933;1.0750154;1.3140714308732928
25;1.05498;1.0473132;0.7267234119709717
26;1.0879;1.0994304;1.059880674361999
27;1.02823;1.0142926;1.3554751591870553
28;1.03836;1.0023891;3.4642057309712184
29;1.10549;1.1248215;1.748685532527874
30;1.09958;1.0971829;0.2180041551143304
31;1.12573;1.0982267;2.443155423547335
32;1.02913;1.0153769;1.336378740446326
33;1.09235;1.0851195;0.6619228401975003
34;1.04575;1.035798;0.9516659234375426
35;1.1335299999999997;1.0909452;3.756826565203435
36;1.0485999999999998;1.0292059;1.8495214274200844
37;1.06944;1.0765709;0.6667852794103941
38;1.10768;1.118457;0.9729307854638769
39;1.09541;1.0877006;0.7037907822225413
40;1.06874;1.0581738;0.9886618192532726
41;1.11614;1.0841552;2.8656618424277998
42;1.0313199999999998;1.0062618;2.4297186555556336
43;1.10349;1.0886468;1.3451168996891205
44;1.08732;1.0769649;0.9523548546801555
45;1.1384100000000001;1.1067563;2.7805158478546526
46;1.07828;1.0758303;0.22718214328030695
47;1.1010699999999998;1.1014084;0.03073032492131007
48;1.07817;1.0689079;0.8590614707121259
49;1.09933;1.0497531;4.50974048942314
50;1.07443;1.0720389;0.22254693825801422
51;1.0890600000000001;1.0895717;0.04698679606678953
52;1.04091;1.0194448;2.0621549158836325
53;1.0665399999999998;1.0935491;2.532406880858394
54;1.0361299999999998;1.0141366;2.122653256766123
55;1.05198;1.0353748;1.5784748162753413
56;1.10104;1.1027377;0.15418742065606908
57;1.0428600000000001;1.0096378;3.1856785530558804
58;1.1174099999999998;1.0955658;1.9548960633574335
59;1.1623599999999998;1.1330593;2.52079706550722
60;1.08484;1.0897657;0.45404556573727106
61;1.0378999999999998;1.0319052;0.5775918435907823
62;1.0815700000000001;1.0744025;0.6626985294342842
63;1.07143;1.0663594;0.47325529906700026
64;1.0847099999999998;1.0881529;0.31740146555410004
65;1.0691199999999998;1.075227;0.5712195236288405
66;1.02724;1.0214605;0.562620892674554
67;1.04647;1.0451382;0.12726214219856694
68;1.0754700000000001;1.0713563;0.38250285556022084
69;1.06666;1.0603107;0.5952485892974368
70;1.03255;1.0309358;0.15633486874785124
71;1.0933700000000002;1.0887618;0.42146697933572946
72;1.07309;1.0637473;0.8706364986562426
73;1.06914;1.0578123;1.0595120277050105
74;1.0361399999999998;1.0284669;0.7405427909213407
75;1.0810799999999998;1.0724305;0.800080341191317
76;1.0877599999999998;1.0706044;1.5771453675341967
77;1.07655;1.0656825;1.0094718867551613
78;1.07384;1.0679873;0.5450232057557824
79;1.0925799999999999;1.0876275;0.45328213055688915
80;1.05378;1.0488905;0.46399898855215327
81;1.12919;1.1155225;1.2103805512939079
82;1.04404;1.0200124;2.3014081172534695
83;1.08525;1.076173;0.8364019457631044
84;1.03548;1.0085675;2.599040789708624
85;1.09456;1.0835024;1.0102313402329508
86;1.03986;1.0307747;0.8737029443808755
87;1.0568799999999998;1.0716096;1.3936886192947386
88;1.0898;1.0852755;0.41516509312493943
89;1.03296;1.026364;0.6385562994518637
90;1.0883699999999998;1.076802;1.0628724326685235
91;1.0859899999999998;1.0584594;2.535069279581168
92;1.08689;1.0640724;2.0993503915598737
93;1.04149;1.014266;2.6139459717211815
94;1.0902100000000001;1.0899016;0.028291200279578658
95;1.03956;1.0145688;2.4040165363634576
96;1.0752700000000002;1.0732397;0.18881917054142086
97;1.0389099999999998;1.0047106;3.2918582864156343
98;1.07666;1.067928;0.8110307264024138
99;1.0859299999999998;1.0948918;0.8252637440090562
100;1.08487;1.0921106;0.6674194926671081
101;1.07181;1.07419;0.22205620037304488
102;1.0872099999999998;1.0750808;1.1156306166479422
103;1.0796700000000001;1.0917629;1.1200552346992967
104;1.0832899999999999;1.068806;1.3370332775206166
105;1.10267;1.1045336;0.16900370223857383
106;1.07571;1.0788028;0.2875146666281617
107;1.0797599999999998;1.074391;0.49723943993099884
108;1.06675;1.0624387;0.4041503233962211
109;1.09215;1.0736296;1.6957727701286376
110;1.03365;1.0281504;0.5320525069036736
111;1.0313199999999998;1.0028716;2.7584423286672446
112;1.09131;1.0707929;1.8800420195096126
113;1.09397;1.0965178;0.23289498658920535
114;1.0995199999999998;1.0847099;1.3469620619719311
115;1.03414;0.98818535;4.443755572112447
116;1.03453;0.99311745;4.0030302004015645
117;1.0340299999999998;0.9963653;3.6425143601639323
118;1.09061;1.0754896;1.3864130866303443
119;1.07989;1.0820607;0.2010107228068624
120;1.0341699999999998;1.0222604;1.1516068465556173
121;1.04787;1.0481147;0.023348068180069573
122;1.08515;1.0617003;2.1609598594025434
123;1.0330899999999998;1.0372287;0.40061403157909675
124;1.06746;1.0685387;0.101049760317417
125;1.0571799999999998;1.0474755;0.9179650398732954
126;1.1037299999999999;1.1035537;0.01597738909272908
127;1.0806399999999998;1.0691527;1.0630077711392671
128;1.10212;1.0570699;4.087585956912825
129;1.0844;1.0610965;2.1489718707009753
130;1.0895499999999998;1.0936371;0.37511897598050703
131;1.03959;1.0207604;1.8112508792352666
132;1.08659;1.0899254;0.30696107670255945
133;1.05065;1.0366018;1.3370978113460534
134;1.0856599999999998;1.100078;1.3280388627401098
135;1.07609;1.0691944;0.6407980676984981
136;1.0358100000000001;1.0102429;2.4683157147197643
137;1.0959999999999999;1.0930196;0.27193387929539237
138;1.1003699999999998;1.1083019;0.7208373524781683
139;1.11209;1.0829417;2.6210422407989196
140;1.03407;1.0209646;1.2673588347444031
141;1.10939;1.0880084;1.9273290927378042
142;1.0884599999999998;1.0873896;0.09834184480657947
143;1.06182;1.0555944;0.5863098948124581
144;1.0752;1.0779933;0.25979108398869544
145;1.0898599999999998;1.0925144;0.2435538246936601
146;1.0808200000000001;1.0870351;0.57503191362983
147;1.03267;1.0107498;2.122670660081994
148;1.0960299999999998;1.0774688;1.6934980921121585
149;1.11783;1.1211642;0.2982745757516268
150;1.0882999999999998;1.0796112;0.7983844332601521
151;1.1216799999999998;1.0939575;2.471512073576411
152;1.0903999999999998;1.0905281;0.011750782401982882
153;1.1059599999999998;1.101689;0.3861820449009416
154;1.03461;1.0295919;0.4850216031511242
155;1.0789;1.0366834;3.9129261091449545
156;1.1071799999999998;1.0667931;3.6477280889654393
157;1.0735199999999998;1.0780815;0.42490951349897144
158;1.12481;1.0807534;3.9167996705839125
159;1.0861100000000001;1.0837096;0.2210091438633915
160;1.06578;1.0629755;0.2631381846142622
161;1.1036700000000002;1.0670067;3.321943407769792
162;1.0748099999999998;1.0698726;0.4593725661691094
163;1.03035;0.99931455;3.0121272785866053
164;1.0836;1.0485612;3.233553396022896
165;1.1135199999999998;1.0772167;3.260224834496664
166;1.09134;1.0937034;0.21655846645277071
167;1.13648;1.1034516;2.906200759229261
168;1.071;1.0396026;2.93159315677361
169;1.0866699999999998;1.099564;1.186556752342602
170;1.06064;1.0742508;1.283264566571988
171;1.0689;1.1091071;3.7615433367367794
172;1.06559;1.0787083;1.2310824100988125
173;1.06807;1.0557683;1.1517736272840442
174;1.02752;1.0019253;2.4909150930848374
175;1.07101;1.058221;1.194108126761217
176;1.03267;1.0241903;0.8211426047514495
177;1.06332;1.0555092;0.7345662986802193
178;1.03734;1.0091966;2.7130314977756385
179;1.09113;1.0936269;0.22883220183608827
180;1.0516;1.0313492;1.9257148983543018
181;1.03376;1.0297307;0.3897734866240442
